idx,DI,C1_enriched,AU_CO_enriched,found
1707,10.1145/3769994.3770028,"[TorbunovaA, Åbo Akademi University] [PorresI, Åbo Akademi University]",FI,True
1708,10.1145/3769994.3770029,"[ShahA, University of California San Diego] [RexinT, North Carolina State University] [TomsonE, University of California San Diego] [GriswoldWG, University of California San Diego] [PorterL, University of California San Diego] [RajAGS, University of California San Diego]",US,True
1709,10.1145/3769994.3770030,"[KazerouniAM, California Polytechnic State University] [AghaZ, San Francisco State University] [CheuouaAH, Wested] [LeeM, Wested] [LehrJ, California Polytechnic State University] [YoonI, Northeastern University] [WoodZJ, California Polytechnic State University]",US,True
1710,10.1145/3769994.3770031,"[ThilakaratneM, The University of Adelaide] [ChenW, The University of Adelaide] [BrennanM, The University of Adelaide] [FalknerN, The University of Adelaide] [SzaboC, The University of Adelaide]",AU,True
1711,10.1145/3769994.3770032,"[SzaboC, The University of Adelaide] [SheardJ, Monash University] [MalmiL, Aalto University] [KinnunenP, University of Helsinki]",AU;FI,True
1712,10.1145/3769994.3770034,"[JacobsS, University of Siegen] [HaasJ, University of Siegen] [KieslerN, Georg Simon Ohm University of Applied Sciences Nuremberg]",DE,True
1713,10.1145/3769994.3770037,"[SolystJ, University of Washington] [FongC, University of Washington] [NurdinF, University of Washington] [LandesmanR, University of Washington] [ShapiroRB, University of Washington]",US,True
1714,10.1145/3769994.3770038,"[HurJ, University of Illinois Urbana-Champaign] [KangM, University of Illinois Urbana-Champaign] [ParkJ, University of Illinois Urbana-Champaign] [CunninghamK, University of Illinois Urbana-Champaign]",US,True
1715,10.1145/3769994.3770039,"[ReevesBN, Abilene Christian University] [PratherJ, Abilene Christian University] [DennyP, University of Auckland] [LeinonenJ, Aalto University] [MacNeilS, Temple University] [Luxton-ReillyA, University of Auckland] [NicolajsenSM, IT University of Copenhagen] [BrabrandC, IT University of Copenhagen]",US;NZ;FI;DK,True
1716,10.1145/3769994.3770043,"[López‐PernasS, University of Eastern Finland] [MisiejukK, FernUniversität in Hagen] [OliveiraE, The University of Melbourne] [SaqrM, University of Eastern Finland]",FI;DE;AU,True
1717,10.1145/3770069,"[WuR, Harvard College Observatory] [SunburyS, Smithsonian Astrophysical Observatory] [SadlerPM, Harvard College Observatory] [SonnertG, Harvard College Observatory]",US,True
1718,10.1145/3770445.3770482,"[MoQ, Anhui Xinhua University; Guangzhou Xinhua University] [DongM, Anhui Xinhua University; Guangzhou Xinhua University] [WangC, Anhui Xinhua University; Guangzhou Xinhua University] [ChengH, Anhui Xinhua University; Guangzhou Xinhua University]",CN,True
1719,10.1145/3770762.3772503,"[PoulsenS, Utah State University] [HermanG, University of Illinois System] [SilvaM, University of Illinois System] [FowlerM, University of Illinois System] [SmithDH, Virginia Tech] [PorterL, University of California San Diego] [RitschelN, University of Illinois System] [ZillesC, University of Illinois System] [WestM, University of Illinois System]",US,True
1720,10.1145/3770762.3772505,"[QinM, York University] [AtallahJ, York University] [KouyoumdjianH, York University] [SchroederJ, York University] [ZhangLY, York University] [HaidarM, York University]",CA,True
1721,10.1145/3770762.3772506,"[StephensonB, University of Calgary]",CA,True
1722,10.1145/3770762.3772513,"[BurnsM, Utah State University] [EdwardsW, Utah State University] [EdwardsJ, Utah State University]",US,True
1723,10.1145/3770762.3772514,"[GohEWW, Georgia Institute of Technology] [WangX, Georgia Institute of Technology] [JoynerD, Georgia Institute of Technology] [RuschA, Georgia Institute of Technology]",US,True
1724,10.1145/3770762.3772518,"[MarkovaA, University of California San Diego] [KasamA, University of California San Diego] [HackelB, University of California San Diego] [LangloisM, University of California San Diego] [LauS, University of California San Diego]",US,True
1725,10.1145/3770762.3772519,"[KoS, Duke University] [StephensK, Duke University]",US,True
1726,10.1145/3770762.3772520,"[HottJR, University of Virginia]",US,True
1727,10.1145/3770762.3772522,"[RamachandraA, University of California, Riverside] [ChaudharyS, University of California, Riverside] [TranJ, University of California, Riverside] [DesaiR, University of California, Riverside] [PangA, University of California, Riverside] [SalloumM, University of California, Riverside]",US,True
1728,10.1145/3770762.3772537,"[CuiS, University of Auckland] [DennyP, University of Auckland] [Luxton-ReillyA, University of Auckland]",NZ,True
1729,10.1145/3770762.3772539,"[KoutchemeC, Aalto University] [WoodrowJ, Stanford University] [PiechC, Stanford University]",FI;US,True
1730,10.1145/3770762.3772545,"[ZhaoC, University of Illinois Urbana-Champaign] [FowlerM, University of Illinois Urbana-Champaign] [GertnerY, University of Illinois Urbana-Champaign] [PoulsenS, Utah State University] [WestM, University of Illinois Urbana-Champaign] [SilvaM, University of Illinois Urbana-Champaign]",US,True
1731,10.1145/3770762.3772546,"[PruittI, Georgia State University] [BarkhuffG, Georgia Institute of Technology] [NamaniV, Georgia Institute of Technology] [ZeguraE, Georgia Institute of Technology] [JohnsonWG, Georgia State University] [BorelaR, Georgia Institute of Technology] [ShapiroBR, Georgia State University] [BourgeoisAG, Georgia State University]",US,True
1732,10.1145/3770762.3772548,"[HouX, University of Michigan] [XiaoR, Carnegie Mellon University] [YeR, University of Toronto] [LiutM, University of Toronto] [StamperJ, Carnegie Mellon University]",US;CA,True
1733,10.1145/3770762.3772549,"[YacobyY, Wellesley College]",US,True
1734,10.1145/3770762.3772551,"[RoyN, Georgia Institute of Technology] [HorielkoO, Georgia Institute of Technology] [OmojokunO, Georgia Institute of Technology]",US,True
1735,10.1145/3770762.3772554,"[ŘechtáčkováA, Masaryk University] [PelánekR, Masaryk University]",CZ,True
1736,10.1145/3770762.3772560,"[JiangE, University of Illinois Urbana-Champaign] [FowlerM, University of Illinois Urbana-Champaign]",US,True
1737,10.1145/3770762.3772564,"[DarganH] [HartzAJ, IIT@MIT] [MillerRC]",US,True
1738,10.1145/3770762.3772566,"[BarronJ, Kansas State University] [FeldhausenR, Kansas State University] [BeanN, Kansas State University]",US,True
1739,10.1145/3770762.3772570,"[BurtonE, University of Illinois Chicago] [GoldsmithJ, University of Kentucky] [MatteiN, Tulane University] [SpradlingM, University of Michigan–Flint] [TsangA, Carleton University] [VeilleuxN, Simmons University]",US;CA,True
1740,10.1145/3770762.3772572,"[AmourLS, Virginia Tech] [TilevichE, Virginia Tech]",US,True
1741,10.1145/3770762.3772576,"[SolanoLL, UNSW Sydney] [KoutchemeC, Aalto University] [LeinonenJ, Aalto University] [VassarA, UNSW Sydney] [RenzellaJ, UNSW Sydney]",AU;FI,True
1742,10.1145/3770762.3772583,"[AljedaaniW, Artificial Intelligence in Medicine (Canada)] [ParthasarathyPD, Birla Institute of Technology and Science, Pilani - Goa Campus]",CA;IN,True
1743,10.1145/3770762.3772590,"[KitamuraY] [KishimotoT, Otemon Gakuin University] [NagatakiH] [KanemuneS, Osaka Electro-Communication University] [ShiraiS]",JP,True
1744,10.1145/3770762.3772593,"[HernandezK, Rice University] [PatelK] [PatelT, Rice University]",US,True
1745,10.1145/3770762.3772598,"[LevineS, Georgia State University] [BourgeoisAG, Georgia State University]",US,True
1746,10.1145/3770762.3772602,"[NurmiP, University of Helsinki] [KhanM, University of Helsinki] [SafaeiZ, University of Helsinki] [NguyenNT, National University of Singapore] [SarhaddiF, University of Helsinki] [TompuriM, University of Helsinki] [NygrenH, University of Helsinki] [KinnunenP, University of Helsinki] [ZunigaA, University of Helsinki]",FI;SG,True
1747,10.1145/3770762.3772605,"[BaekJ, The University of Tokyo] [YamazakiT, The University of Tokyo] [MorihataA, The University of Tokyo] [MoriJ, The University of Tokyo] [YamakataY, The University of Tokyo] [TauraK, The University of Tokyo] [ChibaS, The University of Tokyo]",JP,True
1748,10.1145/3770762.3772608,"[SongY, University of Illinois Urbana-Champaign] [VithaniR, University of Illinois Urbana-Champaign] [ShiWW, California State Polytechnic University] [BaileyBP, University of Illinois Urbana-Champaign]",US,True
1749,10.1145/3770762.3772610,"[ChenH, Shanghai Jiao Tong University] [XiaY, Shanghai Jiao Tong University] [GuJ, Shanghai Jiao Tong University]",CN,True
1750,10.1145/3770762.3772612,"[PhungT, Max Planck Institute for Software Systems] [ChoiH, University of Minnesota; Twin Cities Orthopedics] [WuM, University of Michigan] [BrooksC, University of Michigan] [GulwaniS, Microsoft (United States)] [SinglaA, Max Planck Institute for Software Systems]",DE;US,True
1751,10.1145/3770762.3772620,"[MuchuwaE, Franklin & Marshall College] [WilsonJR, Franklin & Marshall College]",US,True
1752,10.1145/3770762.3772622,"[ParkerMC, University of North Carolina at Charlotte] [CiouSY, University of Washington] [QuanY, University of Washington] [HeR, University of Washington] [WangC, University of Washington] [LiM, University of Washington]",US,True
1753,10.1145/3770762.3772630,"[PahiK, University of Memphis] [PhanV, University of Memphis]",US,True
1754,10.1145/3770762.3772633,"[HaldemanG, Colgate University] [OhmannP, College of Saint Benedict and Saint John's University] [DennyP, University of Auckland]",US;NZ,True
1755,10.1145/3770762.3772638,"[TateE, University of Colorado Boulder] [NaiduS, University of Colorado Boulder]",US,True
1756,10.1145/3770762.3772640,"[RebelskyW, Grinnell College]",US,True
1757,10.1145/3770762.3772641,"[LevineDB, University of Southern Maine]",US,True
1758,10.1145/3770762.3772642,,,False
1759,10.1145/3770762.3772652,,,False
1760,10.1145/3770762.3772655,,,False
1761,10.1145/3770762.3772656,,,False
1762,10.1145/3770762.3772667,,,False
1763,10.1145/3770762.3772669,,,False
1764,10.1145/3770854.3785686,,,False
1765,10.1145/3772318.3790292,,,False
1766,10.1145/3772318.3790304,,,False
1767,10.1145/3772318.3790366,,,False
1768,10.1145/3772318.3790479,,,False
1769,10.1145/3772318.3790641,,,False
1770,10.1145/3772318.3790682,,,False
1771,10.1145/3772318.3790691,,,False
1772,10.1145/3772318.3790867,,,False
1773,10.1145/3772318.3790908,,,False
1774,10.1145/3772318.3790935,,,False
1775,10.1145/3772318.3791034,,,False
1776,10.1145/3772318.3791073,,,False
1777,10.1145/3772318.3791173,,,False
1778,10.1145/3772318.3791236,,,False
1779,10.1145/3772318.3791298,,,False
1780,10.1145/3772318.3791338,,,False
1781,10.1145/3772318.3791410,,,False
1782,10.1145/3772318.3791477,,,False
1783,10.1145/3772318.3791480,,,False
1784,10.1145/3772318.3791491,,,False
1785,10.1145/3772318.3791555,,,False
1786,10.1145/3772318.3791656,,,False
1787,10.1145/3772318.3791666,"[ThorgeirssonS, ETH Zurich] [WeidmannTB, ETH Zurich] [SuZ, ETH Zurich]",CH,True
1788,10.1145/3772318.3791823,"[RiahiB, North Carolina State University] [LimkeA, North Carolina State University] [TianX, North Carolina State University] [StorozhevykhV, North Carolina State University] [PatukaleS, North Carolina State University] [YasirT, North Carolina State University] [SinghK, University of Virginia] [ChiuJL, University of Virginia] [LytleN, Georgia Institute of Technology] [BarnesT, North Carolina State University] [CatetéV, North Carolina State University]",US,True
1789,10.1145/3772318.3791874,"[BarkhuffG, Georgia Institute of Technology] [PruittI, Georgia State University] [NamaniV, Georgia Institute of Technology] [JohnsonWG, Georgia State University] [BourgeoisAG, Georgia State University] [ZeguraE, Georgia Institute of Technology; Atlanta Technical College] [BorelaR, Georgia Institute of Technology] [ShapiroBR, Georgia State University]",US,True
1790,10.1145/3772318.3791904,"[DangolA, University of Washington] [KotiyalS, University of Washington] [WolfeR, Rutgers, The State University of New Jersey] [BowersAJ, Columbia University] [VigilA, Colorado School of Public Health; The Medical Center of Aurora; Community College of Aurora] [YipJ, University of Washington] [KientzJA, University of Washington] [ShahidS, Lahore University of Management Sciences] [YehT, University of Colorado Boulder] [ChoV, Boston College] [DavisK, University of Washington]",US;PK,True
1791,10.1145/3772318.3791940,"[LiTW, Stevens Institute of Technology] [SongY, University of Illinois System] [SundaramH, University of Illinois System] [KarahaliosK, Massachusetts Institute of Technology]",US,True
1792,10.1145/3772318.3793207,"[IsaH, University of Illinois Urbana-Champaign] [WestonM, University of Illinois Urbana-Champaign] [WellyantoMR, University of Illinois Urbana-Champaign] [KarnaI, University of Illinois Urbana-Champaign] [TaltonJO, University of Illinois Urbana-Champaign] [KumarR, University of Illinois Urbana-Champaign]",US,True
1793,10.1145/3772318.3793705,"[CheonS, University of California, Berkeley] [StanburyAJ, University of Florida] [ArjunamahanthiP, University of Florida] [KotturHR, University of Florida] [KangHJ, University of Florida]",US,True
1794,10.1145/3772326.3772335,"[QiaoY, Guangdong Food and Drug Vocational College] [PengK, Guangdong Polytechnic Normal University] [ShiJ, Jinan University]",CN,True
1795,10.1145/3773901,"[ZhouX, Shanghai Jiao Tong University] [GongY, University of Rochester] [YuY, University of Rochester] [CaiZ, University of California, Irvine] [BaiZ, University of Rochester]",CN;US,True
1796,10.1145/3774752,"[FowlerM, University of Illinois Urbana-Champaign; University of Illinois System] [EmekaC, University of Illinois Urbana-Champaign; University of Illinois System] [ChenB, University of Illinois Urbana-Champaign; University of Illinois System] [SmithDH, Virginia Tech] [WestM, University of Illinois System] [ZillesC, University of Illinois Urbana-Champaign; University of Illinois System]",US,True
1797,10.1145/3774904.3792525,"[ShaoM, Northeastern University] [ZhangT, Northeastern University] [YinY, Agency for Science, Technology and Research; Institute for Infocomm Research] [WuW, Northeastern University] [LiZ, Northeastern University] [YuM, Northeastern University] [LengF, Northeastern University] [YuG, Northeastern University]",CN;SG,True
1798,10.1145/3774905.3795458,"[HaseebM, Texas Tech University] [AmjadAI, University of the Punjab] [AmjadM, Texas Tech University] [ShengVS, Texas Tech University]",US;PK,True
1799,10.1145/3774905.3795471,"[LothA, Goethe University Frankfurt; Frankfurt University of Applied Sciences] [KappesM, Goethe University Frankfurt; Frankfurt University of Applied Sciences] [PahlM, IMT Atlantique]",DE;FR,True
1800,10.1145/3775073.3775095,"[LiY, Northwestern Polytechnical University] [LiangJ, Northwestern Polytechnical University] [ZhaoY, Northwestern Polytechnical University]",CN,True
